country_code,country_name,indexed_at,period,variable,value
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1969-01-01,"Taxa de Inflação (%, CPI)",3.49586016559322
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1970-01-01,"Taxa de Inflação (%, CPI)",0.177777777777793
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1971-01-01,"Taxa de Inflação (%, CPI)",4.47499999975003
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1972-01-01,"Taxa de Inflação (%, CPI)",4.33117970783496
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1973-01-01,"Taxa de Inflação (%, CPI)",16.5137614681954
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1974-01-01,"Taxa de Inflação (%, CPI)",21.4370078736641
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1975-01-01,"Taxa de Inflação (%, CPI)",34.5761063381485
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1976-01-01,"Taxa de Inflação (%, CPI)",31.5586605641125
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1977-01-01,"Taxa de Inflação (%, CPI)",11.3990111699532
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1978-01-01,"Taxa de Inflação (%, CPI)",-1.58360185022083
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1979-01-01,"Taxa de Inflação (%, CPI)",1.08156690288338
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1980-01-01,"Taxa de Inflação (%, CPI)",4.16926655363288
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1981-01-01,"Taxa de Inflação (%, CPI)",2.79898218829487
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1982-01-01,"Taxa de Inflação (%, CPI)",1.02103960396036
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1983-01-01,"Taxa de Inflação (%, CPI)",0.191424196019053
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1984-01-01,"Taxa de Inflação (%, CPI)",-1.55903706534202
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1985-01-01,"Taxa de Inflação (%, CPI)",-3.05876872913663
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1986-01-01,"Taxa de Inflação (%, CPI)",-3.20333146472297
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1987-01-01,"Taxa de Inflação (%, CPI)",-1.54711673699022
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1988-01-01,"Taxa de Inflação (%, CPI)",0.907563025210517
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1989-01-01,"Taxa de Inflação (%, CPI)",1.0326449033974
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1990-01-01,"Taxa de Inflação (%, CPI)",2.07715133531161
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1991-01-01,"Taxa de Inflação (%, CPI)",4.86111111111136
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1992-01-01,"Taxa de Inflação (%, CPI)",-0.0770060064690946
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1993-01-01,"Taxa de Inflação (%, CPI)",1.05579531442695
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1994-01-01,"Taxa de Inflação (%, CPI)",0.564325478533109
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1995-01-01,"Taxa de Inflação (%, CPI)",4.86843103056034
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1996-01-01,"Taxa de Inflação (%, CPI)",1.22206988451304
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1997-01-01,"Taxa de Inflação (%, CPI)",0.0571547037707559
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1998-01-01,"Taxa de Inflação (%, CPI)",-0.371269734983801
KSA,Arábia Saudita,2022-11-12T10:54:54Z,1999-01-01,"Taxa de Inflação (%, CPI)",-1.33376350229425
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2000-01-01,"Taxa de Inflação (%, CPI)",-1.12499477854773
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2001-01-01,"Taxa de Inflação (%, CPI)",-1.12094477457178
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2002-01-01,"Taxa de Inflação (%, CPI)",0.247186514299252
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2003-01-01,"Taxa de Inflação (%, CPI)",0.61219439512525
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2004-01-01,"Taxa de Inflação (%, CPI)",0.515506766998062
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2005-01-01,"Taxa de Inflação (%, CPI)",0.479230397826103
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2006-01-01,"Taxa de Inflação (%, CPI)",2.20902407871182
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2007-01-01,"Taxa de Inflação (%, CPI)",4.16782330119979
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2008-01-01,"Taxa de Inflação (%, CPI)",9.87024791275996
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2009-01-01,"Taxa de Inflação (%, CPI)",5.05722314693633
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2010-01-01,"Taxa de Inflação (%, CPI)",5.33941680637453
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2011-01-01,"Taxa de Inflação (%, CPI)",5.82621608838853
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2012-01-01,"Taxa de Inflação (%, CPI)",2.86626887489922
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2013-01-01,"Taxa de Inflação (%, CPI)",3.53252470694923
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2014-01-01,"Taxa de Inflação (%, CPI)",2.23629031536967
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2015-01-01,"Taxa de Inflação (%, CPI)",1.20607322150117
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2016-01-01,"Taxa de Inflação (%, CPI)",2.06884036053476
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2017-01-01,"Taxa de Inflação (%, CPI)",-0.838194579675057
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2018-01-01,"Taxa de Inflação (%, CPI)",2.45814158007533
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2019-01-01,"Taxa de Inflação (%, CPI)",-2.09333333333333
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2020-01-01,"Taxa de Inflação (%, CPI)",3.44545825956691
KSA,Arábia Saudita,2022-11-12T10:54:54Z,2021-01-01,"Taxa de Inflação (%, CPI)",3.06328988941548
SEN,Senegal,2022-11-12T10:54:54Z,1960-01-01,"Taxa de Inflação (%, CPI)",NA
SEN,Senegal,2022-11-12T10:54:54Z,1961-01-01,"Taxa de Inflação (%, CPI)",NA
SEN,Senegal,2022-11-12T10:54:54Z,1962-01-01,"Taxa de Inflação (%, CPI)",NA
SEN,Senegal,2022-11-12T10:54:54Z,1963-01-01,"Taxa de Inflação (%, CPI)",NA
SEN,Senegal,2022-11-12T10:54:54Z,1964-01-01,"Taxa de Inflação (%, CPI)",NA
SEN,Senegal,2022-11-12T10:54:54Z,1965-01-01,"Taxa de Inflação (%, CPI)",NA
SEN,Senegal,2022-11-12T10:54:54Z,1966-01-01,"Taxa de Inflação (%, CPI)",NA
SEN,Senegal,2022-11-12T10:54:54Z,1967-01-01,"Taxa de Inflação (%, CPI)",NA
SEN,Senegal,2022-11-12T10:54:54Z,1968-01-01,"Taxa de Inflação (%, CPI)",0.0583333328329721
SEN,Senegal,2022-11-12T10:54:54Z,1969-01-01,"Taxa de Inflação (%, CPI)",4.02265345225705
SEN,Senegal,2022-11-12T10:54:54Z,1970-01-01,"Taxa de Inflação (%, CPI)",2.81024819857033
SEN,Senegal,2022-11-12T10:54:54Z,1971-01-01,"Taxa de Inflação (%, CPI)",3.87820263197537
SEN,Senegal,2022-11-12T10:54:54Z,1972-01-01,"Taxa de Inflação (%, CPI)",6.15488417411267
SEN,Senegal,2022-11-12T10:54:54Z,1973-01-01,"Taxa de Inflação (%, CPI)",11.2853107346839
SEN,Senegal,2022-11-12T10:54:54Z,1974-01-01,"Taxa de Inflação (%, CPI)",16.6010915093494
SEN,Senegal,2022-11-12T10:54:54Z,1975-01-01,"Taxa de Inflação (%, CPI)",31.6534233153685
SEN,Senegal,2022-11-12T10:54:54Z,1976-01-01,"Taxa de Inflação (%, CPI)",1.08309218710661
SEN,Senegal,2022-11-12T10:54:54Z,1977-01-01,"Taxa de Inflação (%, CPI)",11.3405856371037
SEN,Senegal,2022-11-12T10:54:54Z,1978-01-01,"Taxa de Inflação (%, CPI)",3.41965105587518
SEN,Senegal,2022-11-12T10:54:54Z,1979-01-01,"Taxa de Inflação (%, CPI)",9.6533598525703
SEN,Senegal,2022-11-12T10:54:54Z,1980-01-01,"Taxa de Inflação (%, CPI)",8.72902766072328
SEN,Senegal,2022-11-12T10:54:54Z,1981-01-01,"Taxa de Inflação (%, CPI)",5.91319372031625
SEN,Senegal,2022-11-12T10:54:54Z,1982-01-01,"Taxa de Inflação (%, CPI)",17.3763852168922
SEN,Senegal,2022-11-12T10:54:54Z,1983-01-01,"Taxa de Inflação (%, CPI)",11.6169845681475
SEN,Senegal,2022-11-12T10:54:54Z,1984-01-01,"Taxa de Inflação (%, CPI)",11.7840274796329
SEN,Senegal,2022-11-12T10:54:54Z,1985-01-01,"Taxa de Inflação (%, CPI)",13.0000576159794
SEN,Senegal,2022-11-12T10:54:54Z,1986-01-01,"Taxa de Inflação (%, CPI)",6.18477854456931
SEN,Senegal,2022-11-12T10:54:54Z,1987-01-01,"Taxa de Inflação (%, CPI)",-4.14072378633806
SEN,Senegal,2022-11-12T10:54:54Z,1988-01-01,"Taxa de Inflação (%, CPI)",-1.82668225079297
SEN,Senegal,2022-11-12T10:54:54Z,1989-01-01,"Taxa de Inflação (%, CPI)",0.447309340771324
SEN,Senegal,2022-11-12T10:54:54Z,1990-01-01,"Taxa de Inflação (%, CPI)",0.32509863018325
SEN,Senegal,2022-11-12T10:54:54Z,1991-01-01,"Taxa de Inflação (%, CPI)",-1.7535569019931
SEN,Senegal,2022-11-12T10:54:54Z,1992-01-01,"Taxa de Inflação (%, CPI)",-0.109942967085643
SEN,Senegal,2022-11-12T10:54:54Z,1993-01-01,"Taxa de Inflação (%, CPI)",-0.586434615120187
SEN,Senegal,2022-11-12T10:54:54Z,1994-01-01,"Taxa de Inflação (%, CPI)",32.2936668569552
SEN,Senegal,2022-11-12T10:54:54Z,1995-01-01,"Taxa de Inflação (%, CPI)",7.86400784570113
SEN,Senegal,2022-11-12T10:54:54Z,1996-01-01,"Taxa de Inflação (%, CPI)",2.75430663482405
SEN,Senegal,2022-11-12T10:54:54Z,1997-01-01,"Taxa de Inflação (%, CPI)",1.75316478097235
SEN,Senegal,2022-11-12T10:54:54Z,1998-01-01,"Taxa de Inflação (%, CPI)",1.15678070391345
SEN,Senegal,2022-11-12T10:54:54Z,1999-01-01,"Taxa de Inflação (%, CPI)",0.827250608272504
SEN,Senegal,2022-11-12T10:54:54Z,2000-01-01,"Taxa de Inflação (%, CPI)",0.731981981981545
SEN,Senegal,2022-11-12T10:54:54Z,2001-01-01,"Taxa de Inflação (%, CPI)",2.97450083919572
SEN,Senegal,2022-11-12T10:54:54Z,2002-01-01,"Taxa de Inflação (%, CPI)",2.33730187454302
SEN,Senegal,2022-11-12T10:54:54Z,2003-01-01,"Taxa de Inflação (%, CPI)",-0.0519970242714566
SEN,Senegal,2022-11-12T10:54:54Z,2004-01-01,"Taxa de Inflação (%, CPI)",0.514781781022991
SEN,Senegal,2022-11-12T10:54:54Z,2005-01-01,"Taxa de Inflação (%, CPI)",1.71133325855505
SEN,Senegal,2022-11-12T10:54:54Z,2006-01-01,"Taxa de Inflação (%, CPI)",2.11228583877112
SEN,Senegal,2022-11-12T10:54:54Z,2007-01-01,"Taxa de Inflação (%, CPI)",5.85330428467685
SEN,Senegal,2022-11-12T10:54:54Z,2008-01-01,"Taxa de Inflação (%, CPI)",7.34720236578405
SEN,Senegal,2022-11-12T10:54:54Z,2009-01-01,"Taxa de Inflação (%, CPI)",-2.24802147855339
SEN,Senegal,2022-11-12T10:54:54Z,2010-01-01,"Taxa de Inflação (%, CPI)",1.22868119673344
SEN,Senegal,2022-11-12T10:54:54Z,2011-01-01,"Taxa de Inflação (%, CPI)",3.40322829786967
SEN,Senegal,2022-11-12T10:54:54Z,2012-01-01,"Taxa de Inflação (%, CPI)",1.41822871177848
SEN,Senegal,2022-11-12T10:54:54Z,2013-01-01,"Taxa de Inflação (%, CPI)",0.710245486695225
SEN,Senegal,2022-11-12T10:54:54Z,2014-01-01,"Taxa de Inflação (%, CPI)",-1.09025507446894
SEN,Senegal,2022-11-12T10:54:54Z,2015-01-01,"Taxa de Inflação (%, CPI)",0.135211933635241
SEN,Senegal,2022-11-12T10:54:54Z,2016-01-01,"Taxa de Inflação (%, CPI)",0.837284942557418
SEN,Senegal,2022-11-12T10:54:54Z,2017-01-01,"Taxa de Inflação (%, CPI)",1.31815314847782
SEN,Senegal,2022-11-12T10:54:54Z,2018-01-01,"Taxa de Inflação (%, CPI)",0.46098564246427
SEN,Senegal,2022-11-12T10:54:54Z,2019-01-01,"Taxa de Inflação (%, CPI)",1.75856517595659
SEN,Senegal,2022-11-12T10:54:54Z,2020-01-01,"Taxa de Inflação (%, CPI)",2.54743464570552
SEN,Senegal,2022-11-12T10:54:54Z,2021-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1960-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1961-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1962-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1963-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1964-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1965-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1966-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1967-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1968-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1969-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1970-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1971-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1972-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1973-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1974-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1975-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1976-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1977-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1978-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1979-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1980-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1981-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1982-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1983-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1984-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1985-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1986-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1987-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1988-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1989-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1990-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1991-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1992-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1993-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1994-01-01,"Taxa de Inflação (%, CPI)",NA
SRB,Sérvia,2022-11-12T10:54:54Z,1995-01-01,"Taxa de Inflação (%, CPI)",82.6605151864663
SRB,Sérvia,2022-11-12T10:54:54Z,1996-01-01,"Taxa de Inflação (%, CPI)",95.6009261208171
SRB,Sérvia,2022-11-12T10:54:54Z,1997-01-01,"Taxa de Inflação (%, CPI)",23.307866135801
SRB,Sérvia,2022-11-12T10:54:54Z,1998-01-01,"Taxa de Inflação (%, CPI)",30.1596997992844
SRB,Sérvia,2022-11-12T10:54:54Z,1999-01-01,"Taxa de Inflação (%, CPI)",42.4539054642972
SRB,Sérvia,2022-11-12T10:54:54Z,2000-01-01,"Taxa de Inflação (%, CPI)",71.1206287946541
SRB,Sérvia,2022-11-12T10:54:54Z,2001-01-01,"Taxa de Inflação (%, CPI)",95.0052258100007
SRB,Sérvia,2022-11-12T10:54:54Z,2002-01-01,"Taxa de Inflação (%, CPI)",19.4908321579689
SRB,Sérvia,2022-11-12T10:54:54Z,2003-01-01,"Taxa de Inflação (%, CPI)",9.87617889729578
SRB,Sérvia,2022-11-12T10:54:54Z,2004-01-01,"Taxa de Inflação (%, CPI)",11.0263627183464
SRB,Sérvia,2022-11-12T10:54:54Z,2005-01-01,"Taxa de Inflação (%, CPI)",16.1199806482826
SRB,Sérvia,2022-11-12T10:54:54Z,2006-01-01,"Taxa de Inflação (%, CPI)",11.7240229980834
SRB,Sérvia,2022-11-12T10:54:54Z,2007-01-01,"Taxa de Inflação (%, CPI)",6.3917064439141
SRB,Sérvia,2022-11-12T10:54:54Z,2008-01-01,"Taxa de Inflação (%, CPI)",12.410986775178
SRB,Sérvia,2022-11-12T10:54:54Z,2009-01-01,"Taxa de Inflação (%, CPI)",8.1169509223808
SRB,Sérvia,2022-11-12T10:54:54Z,2010-01-01,"Taxa de Inflação (%, CPI)",6.14255360247246
SRB,Sérvia,2022-11-12T10:54:54Z,2011-01-01,"Taxa de Inflação (%, CPI)",11.1373976342129
SRB,Sérvia,2022-11-12T10:54:54Z,2012-01-01,"Taxa de Inflação (%, CPI)",7.33038589596636
SRB,Sérvia,2022-11-12T10:54:54Z,2013-01-01,"Taxa de Inflação (%, CPI)",7.69426362896666
SRB,Sérvia,2022-11-12T10:54:54Z,2014-01-01,"Taxa de Inflação (%, CPI)",2.08244793880151
SRB,Sérvia,2022-11-12T10:54:54Z,2015-01-01,"Taxa de Inflação (%, CPI)",1.39235822000187
SRB,Sérvia,2022-11-12T10:54:54Z,2016-01-01,"Taxa de Inflação (%, CPI)",1.12231397417765
SRB,Sérvia,2022-11-12T10:54:54Z,2017-01-01,"Taxa de Inflação (%, CPI)",3.13106248590119
SRB,Sérvia,2022-11-12T10:54:54Z,2018-01-01,"Taxa de Inflação (%, CPI)",1.95984076293803
SRB,Sérvia,2022-11-12T10:54:54Z,2019-01-01,"Taxa de Inflação (%, CPI)",1.8492298451109
SRB,Sérvia,2022-11-12T10:54:54Z,2020-01-01,"Taxa de Inflação (%, CPI)",1.57553290083409
SRB,Sérvia,2022-11-12T10:54:54Z,2021-01-01,"Taxa de Inflação (%, CPI)",4.08510285335103
TUN,Tunísia,2022-11-12T10:54:54Z,1960-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1961-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1962-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1963-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1964-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1965-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1966-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1967-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1968-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1969-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1970-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1971-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1972-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1973-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1974-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1975-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1976-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1977-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1978-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1979-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1980-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1981-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1982-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1983-01-01,"Taxa de Inflação (%, CPI)",NA
TUN,Tunísia,2022-11-12T10:54:54Z,1984-01-01,"Taxa de Inflação (%, CPI)",8.9000000000001
TUN,Tunísia,2022-11-12T10:54:54Z,1985-01-01,"Taxa de Inflação (%, CPI)",7.25436179981637
TUN,Tunísia,2022-11-12T10:54:54Z,1986-01-01,"Taxa de Inflação (%, CPI)",6.16438356164367
TUN,Tunísia,2022-11-12T10:54:54Z,1987-01-01,"Taxa de Inflação (%, CPI)",8.22580645161294
TUN,Tunísia,2022-11-12T10:54:54Z,1988-01-01,"Taxa de Inflação (%, CPI)",7.19696969696953
TUN,Tunísia,2022-11-12T10:54:54Z,1989-01-01,"Taxa de Inflação (%, CPI)",7.74088603961338
TUN,Tunísia,2022-11-12T10:54:54Z,1990-01-01,"Taxa de Inflação (%, CPI)",6.54529307282412
TUN,Tunísia,2022-11-12T10:54:54Z,1991-01-01,"Taxa de Inflação (%, CPI)",8.19371509544086
TUN,Tunísia,2022-11-12T10:54:54Z,1992-01-01,"Taxa de Inflação (%, CPI)",5.82434514637906
TUN,Tunísia,2022-11-12T10:54:54Z,1993-01-01,"Taxa de Inflação (%, CPI)",3.97495631916132
TUN,Tunísia,2022-11-12T10:54:54Z,1994-01-01,"Taxa de Inflação (%, CPI)",4.73323063996598
TUN,Tunísia,2022-11-12T10:54:54Z,1995-01-01,"Taxa de Inflação (%, CPI)",6.24415028747145
TUN,Tunísia,2022-11-12T10:54:54Z,1996-01-01,"Taxa de Inflação (%, CPI)",3.72514472690712
TUN,Tunísia,2022-11-12T10:54:54Z,1997-01-01,"Taxa de Inflação (%, CPI)",3.65202620723071
TUN,Tunísia,2022-11-12T10:54:54Z,1998-01-01,"Taxa de Inflação (%, CPI)",3.12536579655865
TUN,Tunísia,2022-11-12T10:54:54Z,1999-01-01,"Taxa de Inflação (%, CPI)",2.69012485811578
TUN,Tunísia,2022-11-12T10:54:54Z,2000-01-01,"Taxa de Inflação (%, CPI)",2.96230794738606
TUN,Tunísia,2022-11-12T10:54:54Z,2001-01-01,"Taxa de Inflação (%, CPI)",1.98333333333338
TUN,Tunísia,2022-11-12T10:54:54Z,2002-01-01,"Taxa de Inflação (%, CPI)",2.72103284850454
TUN,Tunísia,2022-11-12T10:54:54Z,2003-01-01,"Taxa de Inflação (%, CPI)",2.7125924747435
TUN,Tunísia,2022-11-12T10:54:54Z,2004-01-01,"Taxa de Inflação (%, CPI)",3.63228004956626
TUN,Tunísia,2022-11-12T10:54:54Z,2005-01-01,"Taxa de Inflação (%, CPI)",2.01778641357149
TUN,Tunísia,2022-11-12T10:54:54Z,2006-01-01,"Taxa de Inflação (%, CPI)",3.22525337438917
TUN,Tunísia,2022-11-12T10:54:54Z,2007-01-01,"Taxa de Inflação (%, CPI)",2.9669443247735
TUN,Tunísia,2022-11-12T10:54:54Z,2008-01-01,"Taxa de Inflação (%, CPI)",4.34502807623041
TUN,Tunísia,2022-11-12T10:54:54Z,2009-01-01,"Taxa de Inflação (%, CPI)",3.66490330642925
TUN,Tunísia,2022-11-12T10:54:54Z,2010-01-01,"Taxa de Inflação (%, CPI)",3.33897963601065
TUN,Tunísia,2022-11-12T10:54:54Z,2011-01-01,"Taxa de Inflação (%, CPI)",3.24002842009523
TUN,Tunísia,2022-11-12T10:54:54Z,2012-01-01,"Taxa de Inflação (%, CPI)",4.61184432206646
TUN,Tunísia,2022-11-12T10:54:54Z,2013-01-01,"Taxa de Inflação (%, CPI)",5.31623531326693
TUN,Tunísia,2022-11-12T10:54:54Z,2014-01-01,"Taxa de Inflação (%, CPI)",4.62555099534024
TUN,Tunísia,2022-11-12T10:54:54Z,2015-01-01,"Taxa de Inflação (%, CPI)",4.437371273215
TUN,Tunísia,2022-11-12T10:54:54Z,2016-01-01,"Taxa de Inflação (%, CPI)",3.62939937384383
TUN,Tunísia,2022-11-12T10:54:54Z,2017-01-01,"Taxa de Inflação (%, CPI)",5.30884839565841
TUN,Tunísia,2022-11-12T10:54:54Z,2018-01-01,"Taxa de Inflação (%, CPI)",7.3075917603165
TUN,Tunísia,2022-11-12T10:54:54Z,2019-01-01,"Taxa de Inflação (%, CPI)",6.72007532863804
TUN,Tunísia,2022-11-12T10:54:54Z,2020-01-01,"Taxa de Inflação (%, CPI)",5.63415115897623
TUN,Tunísia,2022-11-12T10:54:54Z,2021-01-01,"Taxa de Inflação (%, CPI)",5.70635020830702
URU,Uruguai,2022-11-12T10:54:54Z,1960-01-01,"Taxa de Inflação (%, CPI)",38.5040374002647
URU,Uruguai,2022-11-12T10:54:54Z,1961-01-01,"Taxa de Inflação (%, CPI)",22.7472639867959
URU,Uruguai,2022-11-12T10:54:54Z,1962-01-01,"Taxa de Inflação (%, CPI)",10.9074243811898
URU,Uruguai,2022-11-12T10:54:54Z,1963-01-01,"Taxa de Inflação (%, CPI)",21.2546957175585
URU,Uruguai,2022-11-12T10:54:54Z,1964-01-01,"Taxa de Inflação (%, CPI)",42.3694157015187
